pdbid,pose,rmsd,head,pll
4ivb,4ivb_565,6.410,-2.535932,nan
4ivb,4ivb_566,6.470,-2.212965,nan
4ivb,4ivb_577,2.200,-1.865614,nan
4ivb,4ivb_585,4.620,-1.381205,nan
4ivb,4ivb_586,4.860,-1.002020,nan
4ivb,4ivb_587,2.080,-1.296546,nan
4ivb,4ivb_590,7.070,-3.444081,nan
4ivb,4ivb_594,2.530,-1.437982,nan
4ivb,4ivb_598,5.180,-1.163213,nan
4ivb,4ivb_61,0.720,-0.631877,nan
4ivb,4ivb_615,1.620,-1.205681,nan
4ivb,4ivb_620,5.950,-3.594145,nan
4ivb,4ivb_625,5.630,-1.008043,nan
4ivb,4ivb_637,2.150,-1.591875,nan
4ivb,4ivb_649,4.090,-0.800355,nan
4ivb,4ivb_661,2.940,-1.199853,nan
4ivb,4ivb_664,6.480,-1.857060,nan
4ivb,4ivb_666,2.460,-1.930906,nan
4ivb,4ivb_671,3.050,-1.877661,nan
4ivb,4ivb_674,3.470,-0.768958,nan
4ivb,4ivb_734,1.240,-0.388234,nan
4ivb,4ivb_741,3.970,-0.935805,nan
4ivb,4ivb_747,3.990,-1.976195,nan
4ivb,4ivb_748,6.370,-1.815921,nan
4ivb,4ivb_750,4.270,-2.492789,nan
4ivb,4ivb_752,3.650,-1.117792,nan
4ivb,4ivb_761,1.690,-0.815288,nan
4ivb,4ivb_764,5.710,-3.075640,nan
4ivb,4ivb_768,4.460,-0.997481,nan
4ivb,4ivb_769,4.310,-2.870582,nan
4ivb,4ivb_771,4.270,-1.636844,nan
4ivb,4ivb_772,6.010,-2.151327,nan
4ivb,4ivb_773,3.390,-0.412684,nan
4ivb,4ivb_776,5.980,-2.143578,nan
4ivb,4ivb_779,5.720,-3.466340,nan
4ivb,4ivb_781,8.710,-7.042958,nan
4ivb,4ivb_783,5.070,-4.687197,nan
4ivb,4ivb_784,3.570,-1.230031,nan
4ivb,4ivb_785,3.810,-1.302388,nan
4ivb,4ivb_787,5.610,-3.099043,nan
4ivb,4ivb_788,5.740,-2.267077,nan
4ivb,4ivb_791,5.850,-2.657108,nan
4ivb,4ivb_794,6.370,-2.464194,nan
4ivb,4ivb_795,6.850,-3.399067,nan
4ivb,4ivb_797,6.640,-3.897603,nan
4ivb,4ivb_845,0.780,-0.352115,nan
4ivb,4ivb_85,0.230,-0.382659,nan
4ivb,4ivb_875,0.840,-0.412380,nan
4ivb,4ivb_884,2.140,-1.019794,nan
4ivb,4ivb_887,2.580,-1.180052,nan
4ivb,4ivb_896,4.010,-1.087356,nan
4ivb,4ivb_897,6.450,-2.292319,nan
4ivb,4ivb_947,0.620,-0.547849,nan
4ivb,4ivb_962,0.780,-0.451715,nan
4ivc,4ivc_20,0.210,-0.251888,nan
4ivc,4ivc_232,0.280,-0.399071,nan
4ivc,4ivc_32,0.780,-0.593008,nan
4ivc,4ivc_33,1.300,-0.806676,nan
4ivc,4ivc_409,1.710,-1.947107,nan
4ivc,4ivc_411,1.560,-1.172785,nan
4ivc,4ivc_428,1.260,-1.441038,nan
4ivc,4ivc_442,4.100,-1.178781,nan
4ivc,4ivc_458,1.640,-1.496241,nan
4ivc,4ivc_466,3.730,-1.671550,nan
4ivc,4ivc_470,4.090,-1.372574,nan
4ivc,4ivc_472,3.540,-1.399253,nan
4ivc,4ivc_476,2.020,-0.916151,nan
4ivc,4ivc_478,2.470,-2.190238,nan
4ivc,4ivc_483,6.510,-1.837035,nan
4ivc,4ivc_489,1.970,-1.818655,nan
4ivc,4ivc_492,2.110,-0.815039,nan
4ivc,4ivc_498,2.720,-2.187367,nan
4ivc,4ivc_515,4.870,-2.386689,nan
4ivc,4ivc_518,6.190,-1.946266,nan
4ivc,4ivc_528,6.260,-1.930501,nan
4ivc,4ivc_534,4.660,-1.409052,nan
4ivc,4ivc_537,3.890,-0.934158,nan
4ivc,4ivc_543,5.570,-1.658636,nan
4ivc,4ivc_544,5.710,-2.177898,nan
4ivc,4ivc_545,2.040,-1.191322,nan
4ivc,4ivc_552,5.910,-1.353799,nan
4ivc,4ivc_553,5.000,-2.929290,nan
4ivc,4ivc_554,5.990,-1.460371,nan
4ivc,4ivc_555,6.360,-1.976005,nan
4ivc,4ivc_560,6.070,-1.729987,nan
4ivc,4ivc_561,5.070,-1.358602,nan
4ivc,4ivc_563,5.170,-1.115602,nan
4ivc,4ivc_564,4.810,-1.489106,nan
4ivc,4ivc_571,5.420,-1.783992,nan
4ivc,4ivc_575,6.230,-1.323092,nan
4ivc,4ivc_581,3.030,-1.082502,nan
4ivc,4ivc_582,6.500,-1.772615,nan
4ivc,4ivc_583,3.340,-1.915085,nan
4ivc,4ivc_584,6.480,-2.516720,nan
4ivc,4ivc_593,2.110,-0.862498,nan
4ivc,4ivc_596,5.370,-1.826642,nan
4ivc,4ivc_600,5.040,-2.336533,nan
4ivc,4ivc_610,4.170,-1.803652,nan
4ivc,4ivc_612,2.150,-1.114922,nan
4ivc,4ivc_614,7.070,-2.893583,nan
4ivc,4ivc_64,1.270,-0.543095,nan
4ivc,4ivc_658,2.720,-1.237586,nan
4ivc,4ivc_679,2.330,-1.502396,nan
4ivc,4ivc_685,2.360,-1.429050,nan
4ivc,4ivc_687,6.060,-1.267094,nan
4ivc,4ivc_690,3.450,-2.055941,nan
4ivc,4ivc_695,3.740,-1.398942,nan
4ivc,4ivc_699,4.490,-1.028123,nan
4ivc,4ivc_700,5.080,-2.214128,nan
4ivc,4ivc_723,0.910,-0.465195,nan
4ivc,4ivc_740,0.760,-0.484283,nan
4ivc,4ivc_743,4.000,-0.608694,nan
4ivc,4ivc_757,4.050,-1.450199,nan
4ivc,4ivc_758,3.490,-0.539116,nan
4ivc,4ivc_759,4.120,-0.607986,nan
4ivc,4ivc_760,6.330,-1.356487,nan
4ivc,4ivc_764,3.600,-0.827898,nan
4ivc,4ivc_82,0.510,-0.345784,nan
4ivc,4ivc_831,1.330,-0.529825,nan
4ivc,4ivc_841,0.900,-0.898453,nan
4ivc,4ivc_860,1.310,-0.684058,nan
4ivc,4ivc_862,0.970,-0.769967,nan
4ivc,4ivc_864,1.360,-0.642123,nan
4ivc,4ivc_944,0.720,-0.377725,nan
4ivc,4ivc_961,0.990,-0.625616,nan
4ivd,4ivd_12,0.900,-0.516689,nan
4ivd,4ivd_231,0.770,-0.744555,nan
4ivd,4ivd_243,0.310,-0.611475,nan
4ivd,4ivd_260,0.770,-0.669047,nan
4ivd,4ivd_404,1.690,-0.470992,nan
4ivd,4ivd_405,2.090,-1.838056,nan
4ivd,4ivd_406,1.220,-0.960320,nan
4ivd,4ivd_426,2.060,-1.172029,nan
4ivd,4ivd_442,1.910,-1.760463,nan
4ivd,4ivd_445,2.090,-0.641040,nan
4ivd,4ivd_449,3.780,-1.059225,nan
4ivd,4ivd_451,4.320,-1.828102,nan
4ivd,4ivd_467,2.080,-0.918137,nan
4ivd,4ivd_468,3.330,-1.243142,nan
4ivd,4ivd_473,2.020,-1.058289,nan
4ivd,4ivd_480,3.200,-2.463410,nan
4ivd,4ivd_490,6.760,-1.967733,nan
4ivd,4ivd_492,3.680,-2.492260,nan
4ivd,4ivd_495,2.220,-0.974534,nan
4ivd,4ivd_497,2.930,-3.186434,nan
4ivd,4ivd_518,6.570,-1.425445,nan
4ivd,4ivd_52,0.610,-0.497265,nan
4ivd,4ivd_522,6.060,-1.506149,nan
4ivd,4ivd_533,4.150,-2.719110,nan
4ivd,4ivd_537,3.300,-3.104362,nan
4ivd,4ivd_541,6.610,-1.828986,nan
4ivd,4ivd_542,5.720,-1.994101,nan
4ivd,4ivd_546,6.510,-2.776533,nan
4ivd,4ivd_549,1.750,-1.727488,nan
4ivd,4ivd_550,3.010,-1.844930,nan
4ivd,4ivd_561,5.030,-0.752445,nan
4ivd,4ivd_562,4.200,-2.428701,nan
4ivd,4ivd_565,6.140,-0.845539,nan
4ivd,4ivd_567,4.010,-1.418591,nan
4ivd,4ivd_571,4.220,-2.030815,nan
4ivd,4ivd_572,5.490,-3.876965,nan
4ivd,4ivd_58,0.530,-0.165261,nan
4ivd,4ivd_588,3.290,-1.122694,nan
4ivd,4ivd_589,5.130,-4.147895,nan
4ivd,4ivd_595,3.810,-1.514950,nan
4ivd,4ivd_597,5.990,-1.272975,nan
4ivd,4ivd_598,2.650,-2.447376,nan
4ivd,4ivd_599,6.410,-1.575832,nan
4ivd,4ivd_605,6.110,-1.831632,nan
4ivd,4ivd_629,6.710,-2.186677,nan
4ivd,4ivd_641,5.530,-1.501759,nan
4ivd,4ivd_645,4.380,-1.905602,nan
4ivd,4ivd_648,4.250,-1.573279,nan
4ivd,4ivd_653,6.070,-1.363301,nan
4ivd,4ivd_658,7.890,-5.179367,nan
4ivd,4ivd_659,5.800,-5.328985,nan
4ivd,4ivd_660,3.890,-1.526173,nan
4ivd,4ivd_664,4.270,-1.834891,nan
4ivd,4ivd_667,3.590,-1.475682,nan
4ivd,4ivd_671,7.560,-4.639598,nan
4ivd,4ivd_672,4.490,-2.976702,nan
4ivd,4ivd_674,5.600,-1.257413,nan
4ivd,4ivd_680,4.970,-0.982921,nan
4ivd,4ivd_688,5.320,-6.275554,nan
4ivd,4ivd_692,2.610,-1.907151,nan
4ivd,4ivd_694,5.010,-2.535480,nan
4ivd,4ivd_752,0.750,-0.535481,nan
4ivd,4ivd_771,0.830,-0.814171,nan
4ivd,4ivd_781,0.820,-0.812367,nan
4ivd,4ivd_785,1.080,-0.725775,nan
4ivd,4ivd_786,1.320,-0.881016,nan
4ivd,4ivd_787,1.200,-1.186087,nan
4ivd,4ivd_823,0.370,-0.635637,nan
4ivd,4ivd_843,2.170,-0.408439,nan
4ivd,4ivd_866,1.790,-1.083203,nan
4ivd,4ivd_886,1.570,-0.407036,nan
4ivd,4ivd_962,1.030,-0.630327,nan
4j21,4j21_119,1.350,-1.050329,nan
4j21,4j21_18,0.910,-0.510290,nan
4j21,4j21_190,0.950,-0.879443,nan
4j21,4j21_270,0.570,-1.256132,nan
4j21,4j21_30,0.280,-0.590669,nan
4j21,4j21_352,0.280,-0.398149,nan
4j21,4j21_37,0.970,-1.018871,nan
4j21,4j21_375,5.880,-0.680794,nan
4j21,4j21_393,0.510,-0.392099,nan
4j21,4j21_428,5.930,-0.920922,nan
4j21,4j21_430,0.880,-0.771910,nan
4j21,4j21_438,2.720,-1.782641,nan
4j21,4j21_442,3.090,-1.931918,nan
4j21,4j21_444,2.710,-1.351416,nan
4j21,4j21_447,1.210,-0.686842,nan
4j21,4j21_453,2.290,-0.554971,nan
4j21,4j21_456,3.350,-1.527535,nan
4j21,4j21_462,1.880,-0.497665,nan
4j21,4j21_463,1.730,-0.840141,nan
4j21,4j21_471,2.090,-0.959903,nan
4j21,4j21_475,3.240,-1.434735,nan
4j21,4j21_478,1.940,-1.367499,nan
4j21,4j21_479,3.240,-1.176447,nan
4j21,4j21_483,3.180,-1.705019,nan
4j21,4j21_485,6.030,-1.101487,nan
4j21,4j21_489,6.110,-1.852273,nan
4j21,4j21_490,1.870,-0.842640,nan
4j21,4j21_493,5.980,-1.515560,nan
4j21,4j21_499,6.010,-1.162164,nan
4j21,4j21_50,0.340,-0.401092,nan
4j21,4j21_514,0.820,-0.591771,nan
4j21,4j21_524,1.800,-1.469313,nan
4j21,4j21_535,5.790,-1.122870,nan
4j21,4j21_540,5.760,-0.686311,nan
4j21,4j21_553,5.790,-1.457291,nan
4j21,4j21_559,1.250,-1.570459,nan
4j21,4j21_569,8.780,-7.751869,nan
4j21,4j21_572,2.070,-1.412962,nan
4j21,4j21_574,5.890,-1.940588,nan
4j21,4j21_575,1.810,-0.810181,nan
4j21,4j21_577,1.070,-0.752088,nan
4j21,4j21_582,5.630,-1.632629,nan
4j21,4j21_594,9.100,-8.094441,nan
4j21,4j21_597,2.370,-1.525608,nan
4j21,4j21_620,7.100,-5.873715,nan
4j21,4j21_625,3.120,-2.167406,nan
4j21,4j21_627,6.840,-6.007929,nan
4j21,4j21_645,2.500,-1.684945,nan
4j21,4j21_678,3.330,-2.234598,nan
4j21,4j21_680,3.210,-2.142081,nan
4j21,4j21_686,3.290,-1.627237,nan
4j21,4j21_688,7.330,-6.851083,nan
4j21,4j21_730,2.350,-0.922437,nan
4j21,4j21_731,6.320,-1.519535,nan
4j21,4j21_734,7.070,-4.158216,nan
4j21,4j21_735,8.750,-8.413641,nan
4j21,4j21_736,8.950,-8.366323,nan
4j21,4j21_740,6.120,-7.985673,nan
4j21,4j21_741,5.510,-7.187869,nan
4j21,4j21_751,8.730,-8.330809,nan
4j21,4j21_752,4.910,-5.304238,nan
4j21,4j21_753,8.120,-6.507487,nan
4j21,4j21_754,4.910,-5.735559,nan
4j21,4j21_755,4.690,-5.484001,nan
4j21,4j21_756,4.620,-6.183525,nan
4j21,4j21_757,4.780,-5.638025,nan
4j21,4j21_761,4.800,-5.735571,nan
4j21,4j21_762,6.430,-8.092619,nan
4j21,4j21_763,4.700,-5.184532,nan
4j21,4j21_765,9.520,-8.441770,nan
4j21,4j21_767,4.370,-5.375708,nan
4j21,4j21_768,4.400,-5.059317,nan
4j21,4j21_770,4.380,-4.997399,nan
4j21,4j21_771,9.510,-8.450191,nan
4j21,4j21_774,5.020,-5.268347,nan
4j21,4j21_775,6.740,-3.290816,nan
4j21,4j21_780,7.840,-5.708967,nan
4j21,4j21_804,2.060,-1.938710,nan
4j21,4j21_827,7.140,-4.409719,nan
4j21,4j21_830,7.260,-5.254480,nan
4j21,4j21_839,8.160,-8.133508,nan
4j21,4j21_842,8.140,-7.902445,nan
4j21,4j21_846,7.090,-3.660298,nan
4j21,4j21_848,8.190,-7.902445,nan
4j21,4j21_849,8.710,-8.355329,nan
4j21,4j21_856,7.540,-8.514298,nan
4j21,4j21_86,2.160,-1.140720,nan
4j21,4j21_869,7.850,-5.829052,nan
4j21,4j21_876,7.830,-5.518713,nan
4j21,4j21_952,6.190,-2.654320,nan
4j21,4j21_955,3.360,-1.887461,nan
4j21,4j21_967,6.990,-4.165981,nan
4j28,4j28_110,0.900,-1.837342,nan
4j28,4j28_123,0.210,-1.459996,nan
4j28,4j28_154,0.980,-1.475039,nan
4j28,4j28_173,0.960,-1.584780,nan
4j28,4j28_183,0.930,-1.302810,nan
4j28,4j28_196,0.870,-1.726203,nan
4j28,4j28_208,1.670,-2.334513,nan
4j28,4j28_215,6.130,-2.757376,nan
4j28,4j28_227,6.090,-2.763288,nan
4j28,4j28_265,6.180,-2.937232,nan
4j28,4j28_300,6.200,-2.966621,nan
4j28,4j28_303,1.000,-1.204443,nan
4j28,4j28_313,1.000,-1.888305,nan
4j28,4j28_406,2.760,-4.228446,nan
4j28,4j28_410,3.140,-3.430150,nan
4j28,4j28_42,0.860,-0.752723,nan
4j28,4j28_425,1.990,-2.163412,nan
4j28,4j28_429,2.190,-2.950107,nan
4j28,4j28_437,2.560,-3.086857,nan
4j28,4j28_439,1.910,-1.583422,nan
4j28,4j28_451,1.980,-2.220731,nan
4j28,4j28_457,3.640,-4.886450,nan
4j28,4j28_458,1.920,-2.643474,nan
4j28,4j28_494,5.890,-3.509848,nan
4j28,4j28_534,2.780,-2.814046,nan
4j28,4j28_536,5.060,-5.887956,nan
4j28,4j28_543,3.170,-3.285439,nan
4j28,4j28_555,5.900,-6.302358,nan
4j28,4j28_562,4.010,-5.720142,nan
4j28,4j28_566,5.000,-5.989358,nan
4j28,4j28_574,5.870,-3.147279,nan
4j28,4j28_579,4.630,-5.085076,nan
4j28,4j28_580,4.470,-4.647802,nan
4j28,4j28_583,4.830,-5.563676,nan
4j28,4j28_587,5.980,-3.735034,nan
4j28,4j28_593,3.750,-5.071410,nan
4j28,4j28_600,4.640,-5.336663,nan
4j28,4j28_646,4.140,-5.332460,nan
4j28,4j28_657,3.230,-3.808099,nan
4j28,4j28_661,2.180,-2.224591,nan
4j28,4j28_691,1.690,-1.213439,nan
4j28,4j28_692,2.560,-2.399280,nan
4j28,4j28_732,6.060,-3.380845,nan
4j28,4j28_737,2.080,-3.255975,nan
4j28,4j28_743,3.260,-4.312675,nan
4j28,4j28_744,3.350,-3.746590,nan
4j28,4j28_753,3.840,-5.246212,nan
4j28,4j28_758,6.030,-3.168684,nan
4j28,4j28_772,6.420,-3.454512,nan
4j28,4j28_775,5.940,-2.582258,nan
4j28,4j28_785,3.000,-4.108083,nan
4j28,4j28_790,6.430,-3.403293,nan
4j28,4j28_792,2.830,-3.260266,nan
4j28,4j28_794,0.340,-1.881158,nan
4j28,4j28_828,2.260,-3.318460,nan
4j28,4j28_829,3.370,-4.034898,nan
4j28,4j28_846,5.990,-2.751967,nan
4j28,4j28_852,1.130,-1.538502,nan
4j28,4j28_858,5.990,-2.359943,nan
4j28,4j28_863,4.220,-5.103382,nan
4j28,4j28_864,5.460,-4.526249,nan
4j28,4j28_866,6.010,-2.359943,nan
4j28,4j28_867,6.100,-2.963376,nan
4j28,4j28_877,4.210,-5.216929,nan
4j28,4j28_899,1.140,-1.703062,nan
4j28,4j28_912,1.940,-2.773344,nan
4j28,4j28_944,5.890,-2.476972,nan
4j28,4j28_961,1.660,-2.181265,nan
4j28,4j28_981,3.120,-3.792506,nan
4j28,4j28_988,4.170,-4.851252,nan
4j3l,4j3l_115,2.170,-0.397068,nan
4j3l,4j3l_140,1.940,-0.580067,nan
4j3l,4j3l_202,2.070,-1.067615,nan
4j3l,4j3l_286,2.340,-0.734002,nan
4j3l,4j3l_348,1.670,-0.656013,nan
4j3l,4j3l_352,1.230,-0.580754,nan
4j3l,4j3l_404,2.690,-1.288662,nan
4j3l,4j3l_413,5.920,-1.755243,nan
4j3l,4j3l_422,2.450,-1.527355,nan
4j3l,4j3l_433,5.980,-1.589758,nan
4j3l,4j3l_435,6.270,-1.607414,nan
4j3l,4j3l_440,1.790,-1.723038,nan
4j3l,4j3l_446,3.130,-1.120656,nan
4j3l,4j3l_449,1.510,-1.544581,nan
4j3l,4j3l_455,3.120,-1.384598,nan
4j3l,4j3l_468,1.760,-1.652540,nan
4j3l,4j3l_473,4.060,-2.873286,nan
4j3l,4j3l_475,3.200,-2.672466,nan
4j3l,4j3l_479,2.400,-2.233983,nan
4j3l,4j3l_485,2.620,-2.217023,nan
4j3l,4j3l_489,1.840,-1.357755,nan
4j3l,4j3l_490,2.130,-1.510240,nan
4j3l,4j3l_523,3.090,-1.490917,nan
4j3l,4j3l_536,2.510,-1.323396,nan
4j3l,4j3l_547,6.120,-1.761551,nan
4j3l,4j3l_561,2.000,-1.690887,nan
4j3l,4j3l_574,7.560,-3.738982,nan
4j3l,4j3l_585,3.050,-1.995875,nan
4j3l,4j3l_597,6.580,-3.384554,nan
4j3l,4j3l_620,5.940,-2.014387,nan
4j3l,4j3l_632,6.390,-3.002357,nan
4j3l,4j3l_635,6.130,-2.036673,nan
4j3l,4j3l_636,3.430,-0.624118,nan
4j3l,4j3l_647,3.060,-2.406614,nan
4j3l,4j3l_650,6.250,-1.317352,nan
4j3l,4j3l_656,3.230,-3.053218,nan
4j3l,4j3l_662,3.300,-1.945539,nan
4j3l,4j3l_673,2.230,-1.891826,nan
4j3l,4j3l_677,6.250,-2.117737,nan
4j3l,4j3l_684,6.220,-3.464260,nan
4j3l,4j3l_696,6.670,-2.593579,nan
4j3l,4j3l_699,3.070,-2.222715,nan
4j3l,4j3l_700,6.320,-1.403615,nan
4j3l,4j3l_732,0.840,-1.323242,nan
4j3l,4j3l_733,0.630,-1.041914,nan
4j3l,4j3l_739,0.930,-1.095841,nan
4j3l,4j3l_746,1.300,-0.750030,nan
4j3l,4j3l_749,1.000,-1.084804,nan
4j3l,4j3l_755,0.950,-1.072544,nan
4j3l,4j3l_761,0.600,-1.254984,nan
4j3l,4j3l_774,5.740,-1.243241,nan
4j3l,4j3l_775,5.750,-1.581786,nan
4j3l,4j3l_776,5.710,-1.670174,nan
4j3l,4j3l_777,5.640,-1.405182,nan
4j3l,4j3l_782,6.000,-1.005352,nan
4j3l,4j3l_784,5.980,-1.405832,nan
4j3l,4j3l_786,5.930,-1.070151,nan
4j3l,4j3l_793,1.930,-0.600596,nan
4j3l,4j3l_858,0.900,-1.449758,nan
4j3l,4j3l_871,0.910,-1.069151,nan
4j3l,4j3l_888,0.850,-1.379088,nan
4j3l,4j3l_991,0.880,-1.407485,nan
4jfs,4jfs_10,0.840,-0.432833,nan
4jfs,4jfs_139,0.690,-0.663645,nan
4jfs,4jfs_177,1.040,-0.904887,nan
4jfs,4jfs_191,0.770,-1.240803,nan
4jfs,4jfs_266,1.300,-1.233558,nan
4jfs,4jfs_274,1.410,-1.173539,nan
4jfs,4jfs_362,0.660,-0.848923,nan
4jfs,4jfs_385,0.890,-0.479457,nan
4jfs,4jfs_411,2.080,-0.775111,nan
4jfs,4jfs_413,2.360,-1.368057,nan
4jfs,4jfs_414,2.050,-1.540046,nan
4jfs,4jfs_469,4.210,-2.892599,nan
4jfs,4jfs_508,1.800,-1.585677,nan
4jfs,4jfs_51,1.090,-0.509244,nan
4jfs,4jfs_527,4.080,-4.294551,nan
4jfs,4jfs_529,2.250,-1.974981,nan
4jfs,4jfs_574,2.750,-2.263998,nan
4jfs,4jfs_579,3.150,-3.617411,nan
4jfs,4jfs_615,1.460,-1.735543,nan
4jfs,4jfs_669,3.350,-2.379395,nan
4jfs,4jfs_681,4.480,-1.844475,nan
4jfs,4jfs_709,2.840,-3.719507,nan
4jfs,4jfs_714,2.580,-2.560278,nan
4jfs,4jfs_739,3.740,-1.643135,nan
4jfs,4jfs_740,4.360,-5.007271,nan
4jfs,4jfs_749,3.850,-3.818444,nan
4jfs,4jfs_750,4.140,-2.471652,nan
4jfs,4jfs_764,3.780,-2.059758,nan
4jfs,4jfs_769,3.900,-3.053632,nan
4jfs,4jfs_778,4.180,-3.485259,nan
4jfs,4jfs_783,1.770,-2.487452,nan
4jfs,4jfs_784,3.570,-3.315229,nan
4jfs,4jfs_787,5.050,-4.571582,nan
4jfs,4jfs_788,4.320,-4.631935,nan
4jfs,4jfs_789,1.830,-1.364643,nan
4jfs,4jfs_792,2.440,-3.229744,nan
4jfs,4jfs_793,2.650,-3.342831,nan
4jfs,4jfs_797,4.090,-2.735744,nan
4jfs,4jfs_818,0.920,-0.940104,nan
4jfs,4jfs_849,3.570,-3.506800,nan
4jfs,4jfs_855,3.200,-3.905564,nan
4jfs,4jfs_857,4.350,-5.003664,nan
4jfs,4jfs_867,4.230,-4.635777,nan
4jfs,4jfs_877,3.930,-4.489000,nan
4jfs,4jfs_899,0.850,-0.705559,nan
4jfs,4jfs_920,0.720,-0.833797,nan
4jfs,4jfs_958,2.100,-1.871535,nan
4jfs,4jfs_970,0.660,-0.866054,nan
4jfs,4jfs_974,1.870,-0.804099,nan
4jfs,4jfs_981,1.150,-1.375310,nan
4jfs,4jfs_982,0.820,-1.000266,nan
4jia,4jia_11,1.900,-1.832210,nan
4jia,4jia_111,5.160,-2.646048,nan
4jia,4jia_162,9.110,-7.590609,nan
4jia,4jia_202,2.620,-2.286345,nan
4jia,4jia_205,4.750,-3.226234,nan
4jia,4jia_210,1.380,-1.753242,nan
4jia,4jia_214,6.310,-2.797066,nan
4jia,4jia_223,5.810,-3.191989,nan
4jia,4jia_227,4.290,-2.986688,nan
4jia,4jia_230,7.920,-6.110276,nan
4jia,4jia_232,7.030,-3.339690,nan
4jia,4jia_249,1.580,-1.100706,nan
4jia,4jia_257,2.000,-1.531520,nan
4jia,4jia_261,6.560,-3.574497,nan
4jia,4jia_275,0.860,-0.731308,nan
4jia,4jia_282,4.110,-2.573539,nan
4jia,4jia_285,8.280,-7.563602,nan
4jia,4jia_287,0.710,-0.980036,nan
4jia,4jia_291,6.070,-2.225758,nan
4jia,4jia_293,4.870,-2.382812,nan
4jia,4jia_295,7.180,-3.600172,nan
4jia,4jia_316,8.310,-4.276431,nan
4jia,4jia_335,2.120,-0.963741,nan
4jia,4jia_337,2.960,-1.724041,nan
4jia,4jia_362,0.960,-0.656878,nan
4jia,4jia_415,4.400,-3.547693,nan
4jia,4jia_418,5.950,-4.139660,nan
4jia,4jia_419,8.050,-6.637000,nan
4jia,4jia_427,6.130,-5.206960,nan
4jia,4jia_439,5.200,-3.675817,nan
4jia,4jia_443,8.070,-5.791214,nan
4jia,4jia_460,1.640,-1.652765,nan
4jia,4jia_479,6.980,-4.931437,nan
4jia,4jia_485,7.320,-4.154169,nan
4jia,4jia_532,3.170,-2.615842,nan
4jia,4jia_539,2.240,-1.768098,nan
4jia,4jia_551,4.460,-3.894250,nan
4jia,4jia_552,3.770,-3.167289,nan
4jia,4jia_555,2.770,-2.751693,nan
4jia,4jia_569,4.350,-3.254347,nan
4jia,4jia_587,3.320,-3.081819,nan
4jia,4jia_60,0.650,-0.488843,nan
4jia,4jia_609,8.470,-5.301670,nan
4jia,4jia_61,2.460,-2.221360,nan
4jia,4jia_66,0.820,-0.925578,nan
4jia,4jia_661,2.720,-2.446443,nan
4jia,4jia_665,6.990,-6.104129,nan
4jia,4jia_679,9.350,-7.735393,nan
4jia,4jia_707,2.540,-2.585876,nan
4jia,4jia_710,3.950,-3.413652,nan
4jia,4jia_711,3.450,-3.423707,nan
4jia,4jia_712,5.140,-4.608499,nan
4jia,4jia_719,4.600,-3.958980,nan
4jia,4jia_723,3.200,-3.970496,nan
4jia,4jia_724,2.870,-1.497994,nan
4jia,4jia_725,7.030,-4.677585,nan
4jia,4jia_727,7.040,-2.835348,nan
4jia,4jia_729,9.180,-6.156021,nan
4jia,4jia_733,3.940,-3.638776,nan
4jia,4jia_734,3.430,-1.175281,nan
4jia,4jia_737,3.420,-3.260747,nan
4jia,4jia_740,6.670,-7.113625,nan
4jia,4jia_743,5.440,-7.472530,nan
4jia,4jia_747,9.020,-5.191013,nan
4jia,4jia_749,8.060,-6.854088,nan
4jia,4jia_752,9.270,-8.564339,nan
4jia,4jia_754,5.990,-3.451031,nan
4jia,4jia_758,7.390,-4.693845,nan
4jia,4jia_763,9.090,-5.044459,nan
4jia,4jia_765,9.610,-8.290791,nan
4jia,4jia_766,7.150,-4.481842,nan
4jia,4jia_767,6.130,-5.704380,nan
4jia,4jia_769,4.680,-5.554757,nan
4jia,4jia_770,9.530,-4.545627,nan
4jia,4jia_773,9.450,-5.818837,nan
4jia,4jia_774,5.320,-3.639307,nan
4jia,4jia_777,8.600,-7.896502,nan
4jia,4jia_783,8.430,-3.030127,nan
4jia,4jia_789,7.640,-8.524102,nan
4jia,4jia_793,9.340,-5.704373,nan
4jia,4jia_796,7.670,-7.974295,nan
4jia,4jia_807,1.090,-0.966616,nan
4jia,4jia_812,1.270,-0.841002,nan
4jia,4jia_844,4.610,-2.589782,nan
4jia,4jia_85,0.800,-0.247243,nan
4jia,4jia_851,5.960,-3.849533,nan
4jia,4jia_868,6.200,-4.016194,nan
4jia,4jia_876,2.770,-1.629633,nan
4jia,4jia_88,0.880,-0.662875,nan
4jia,4jia_885,5.560,-3.867328,nan
4jia,4jia_889,3.110,-2.456273,nan
4jia,4jia_891,6.850,-2.086843,nan
4jia,4jia_907,8.650,-5.540135,nan
4jia,4jia_91,0.820,-0.814672,nan
4jia,4jia_917,1.410,-1.021927,nan
4jia,4jia_923,0.850,-0.895374,nan
4jia,4jia_957,0.810,-0.998395,nan
4jia,4jia_959,8.560,-5.324443,nan
4jia,4jia_984,1.010,-0.966088,nan
4jia,4jia_994,1.380,-0.782020,nan
4jsz,4jsz_1,9.970,-6.107939,nan
4jsz,4jsz_100,2.350,-2.086638,nan
4jsz,4jsz_113,9.980,-5.626076,nan
4jsz,4jsz_138,9.970,-5.768083,nan
4jsz,4jsz_150,4.420,-3.295858,nan
4jsz,4jsz_156,3.240,-2.642764,nan
4jsz,4jsz_160,9.860,-5.691355,nan
4jsz,4jsz_215,1.730,-2.008688,nan
